Wall time,Step,Value
1751244503.065063,1054720,-39304.0234375
1751244507.161375,1058816,-39203.19921875
1751244511.1135721,1060864,-39267.94921875
1751244516.422623,1064960,-39453.1484375
1751244530.465693,1075200,-39796.89453125
1751244532.531111,1077248,-39622.10546875
1751244549.7154691,1089536,-39173.703125
1751244557.72928,1093632,-39094.66015625
1751244559.560724,1095680,-39102.875
1751244561.531142,1097728,-39094.88671875
1751244563.475934,1099776,-38952.10546875
1751244567.177226,1101824,-38829.734375
1751244569.402451,1103872,-38906.3359375
1751244573.131797,1107968,-38613.25390625
1751244576.928124,1110016,-38627.09765625
1751244578.854591,1112064,-38350.73828125
1751244590.887819,1122304,-38088.16015625
1751244592.895891,1124352,-37960.02734375
1751244595.1281931,1126400,-37814.1875
1751244601.229234,1130496,-37562.38671875
1751244609.907812,1138688,-36912.12109375
1751244615.901473,1142784,-37433.890625
1751244619.74542,1146880,-37010.85546875
1751244629.700311,1155072,-37362.5078125
1751244631.637435,1157120,-37306.21484375
1751244633.459925,1159168,-37529.64453125
1751244643.399158,1167360,-37772.1875
1751244653.5808902,1175552,-38147.7421875
1751244656.110594,1177600,-38256.4140625
1751244664.45821,1183744,-38214.8203125
1751244668.536001,1187840,-38634.29296875
1751244671.474459,1189888,-38743.90234375
1751244675.406229,1191936,-39018.078125
1751244677.534327,1193984,-39011.67578125
1751244679.5742888,1196032,-39117.28125
1751244681.5766442,1198080,-39142.625
1751244687.5446222,1202176,-39373.19921875
1751244689.786617,1204224,-39560.59765625
1751244709.6999838,1214464,-38661.125
1751244711.5145001,1216512,-38757.93359375
1751244720.143609,1222656,-38694.9765625
1751244722.203146,1224704,-38825.17578125
1751244730.299671,1230848,-38888.984375
1751244735.0147111,1234944,-38288.05859375
1751244746.361009,1243136,-37710.921875
1751244750.262079,1247232,-37227.109375
1751244758.270273,1251328,-37090.53125
1751244762.587615,1255424,-36647.39453125
1751244770.934421,1261568,-36462.4296875
1751244779.6109571,1269760,-37084.68359375
1751244783.62174,1271808,-36984.62109375
1751244787.864863,1275904,-37248.2421875
1751244796.648763,1282048,-37164.84375
1751244806.9066198,1290240,-36848.4375
1751244819.3421938,1300480,-36675.26171875
1751244836.9367318,1314816,-37058.5
1751244838.826433,1316864,-37039.36328125
1751244844.760798,1320960,-37207.3203125
1751244846.863984,1323008,-37248.859375
1751244848.90464,1325056,-37297.75
1751244850.8724842,1327104,-37475.125
1751244852.971531,1329152,-37553.9140625
1751244856.948601,1331200,-37367.6953125
1751244862.941967,1337344,-36309.890625
1751244872.77541,1345536,-36227.74609375
1751244874.628885,1347584,-36386.16015625
1751244885.684167,1355776,-36313.91015625
1751244893.404122,1361920,-36475.80078125
1751244898.157643,1366016,-36485.390625
1751244904.501057,1370112,-36443.765625
1751244910.378248,1376256,-36042.765625
1751244912.3987021,1378304,-36154.1484375
1751244916.0768,1380352,-36389.91796875
1751244918.0182762,1382400,-36448.3359375
1751244920.031788,1384448,-36536.72265625
1751244923.974138,1388544,-36192.40234375
1751244927.6749,1390592,-36171.70703125
1751244929.6598248,1392640,-36152.05078125
1751244933.49968,1396736,-36181.5234375
1751244935.4284642,1398784,-35954.46484375
1751244939.476722,1400832,-35750.32421875
1751244941.451367,1402880,-36234.88671875
1751244945.385974,1406976,-35957.26953125
1751244951.1342878,1411072,-35756.046875
1751244953.082319,1413120,-35873.85546875
1751244969.275606,1427456,-36015.3984375
